mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_99318,OCC(=O)CCC1CO1,5.69119,0.59625,0.56151,2.5763,72.96,-0.2682,-0.0269,0.2414,1920.7951,0.156438,-460.154254,-460.144336,-460.143392,-460.191501,34.31,-1805.4406568951,-1816.1032898231,-1826.772197841,-1679.0465390971
gdb_45872,O=C1NC=CCC1C#C,2.03131,1.82063,1.27596,3.0961,76.33,-0.2228,-0.0135,0.2093,1033.0203,0.125006,-400.760454,-400.752379,-400.751435,-400.793139,30.771,-1683.417766791,-1692.571868083,-1701.461788086,-1574.421336018
gdb_64296,CC1(CCC=C1C#C)C,2.27751,1.4932,1.13371,0.6582,93.35,-0.2238,-0.0143,0.2094,1187.9224,0.181081,-349.952766,-349.94328,-349.942336,-349.986418,36.773,-2088.690061878,-2101.4027667091,-2113.257666737,-1947.4371584691
gdb_116116,OCC1CCNC(=O)O1,2.57471,1.31156,0.91009,5.0694,68.92,-0.2571,0.0506,0.3077,1249.1254,0.149364,-476.271291,-476.262722,-476.261777,-476.305056,31.598,-1730.2782563841,-1740.8982187001,-1750.9735032041,-1608.076526215
gdb_127163,CN(C=N)c1conn1,4.29421,1.10173,0.88169,2.3474,72.66,-0.2251,-0.0456,0.1795,1231.6518,0.112862,-450.096739,-450.088581,-450.087637,-450.130233,28.98,-1448.28449691,-1456.496079684,-1464.793003682,-1345.556881047
gdb_106978,CCC12CN=C(N)C1O2,4.22637,1.08908,0.96995,1.9039,76.87,-0.2286,0.0178,0.2464,1266.1842,0.159905,-419.211282,-419.202651,-419.201707,-419.244449,33.138,-1817.026983071,-1828.4972200821,-1839.1661281,-1687.968462059
gdb_46852,N=C1NCC2CC2C1=O,2.29277,1.85307,1.28182,4.7913,73.73,-0.2327,-0.0476,0.1851,1008.9649,0.138141,-418.001808,-417.99407,-417.993126,-418.034542,29.384,-1685.922782719,-1696.1762797791,-1705.659195787,-1569.963512082
gdb_43225,O=C1C2OCC3OC2C13,3.01719,1.86038,1.62773,1.9375,63.66,-0.2345,-0.039,0.1955,846.8275,0.114182,-457.72257,-457.716349,-457.715405,-457.753124,25.08,-1535.2403015671,-1544.668624292,-1552.96554829,-1431.388189576
gdb_55343,CC(=O)N1CCC1C=O,2.81017,1.19915,0.92561,3.8219,74.19,-0.2387,-0.0305,0.2081,1271.2264,0.145483,-439.111884,-439.102273,-439.101329,-439.1477,32.772,-1766.924781984,-1776.8915074311,-1786.967419444,-1646.266096446
gdb_82757,CC1C2OC3C2NC13C,2.20089,2.17257,1.52482,1.5524,77.35,-0.2278,0.0759,0.3037,966.1479,0.172157,-403.101693,-403.09405,-403.093106,-403.133215,31.27,-1896.8630706141,-1909.84246677,-1921.104370793,-1760.39492333
gdb_14352,OC1CC2CCC2C1,3.03496,1.99922,1.93228,1.3883,73.22,-0.2588,0.0691,0.3279,845.8897,0.179486,-349.008744,-349.001499,-349.000555,-349.039995,29.104,-1890.988958865,-1904.2181036031,-1915.480635135,-1757.10050108
gdb_131299,c1c(nn(n1)CC#N)O,4.02746,1.02259,0.91767,3.2321,65.23,-0.2519,-0.0249,0.227,1216.4507,0.090788,-448.93225,-448.924587,-448.923643,-448.965664,27.145,-1345.408788923,-1352.153883164,-1359.264815152,-1256.001934112
gdb_48713,O=CC12CC1C1NC1C2,3.60829,1.34563,1.14996,3.3051,76.51,-0.2427,-0.0129,0.2298,1075.5579,0.149357,-401.933222,-401.925945,-401.925,-401.964858,29.193,-1791.4886217891,-1802.9205807511,-1812.995865255,-1668.462972303
gdb_50633,N=C1CCOC(O1)C=O,3.02831,1.2356,0.92446,2.3245,67.73,-0.2673,-0.0482,0.2192,1210.2702,0.12387,-475.033993,-475.025768,-475.024823,-475.067906,29.481,-1581.7142456161,-1590.77296554,-1599.6622580341,-1472.976348551
gdb_101466,OCC(O)C1COC=N1,4.14116,0.94486,0.91741,2.4419,68.08,-0.2536,0.0042,0.2577,1301.6947,0.148757,-476.226264,-476.217666,-476.216721,-476.260103,31.563,-1702.0234086411,-1712.625173196,-1722.7004577,-1579.868114138
gdb_72035,CC12CC3CN1C2(C)C3,2.32879,1.96009,1.4915,1.4859,84.91,-0.2283,0.0874,0.3157,1020.1511,0.196174,-367.230955,-367.222896,-367.221952,-367.262828,32.971,-2114.309371821,-2128.8054572301,-2141.253353263,-1964.9465420961
gdb_99795,CCC(C)(C#C)C#CC,1.91763,1.04939,0.96114,0.7422,93.5,-0.2467,0.0391,0.2858,1469.2801,0.177944,-349.90497,-349.893435,-349.892491,-349.942747,40.834,-2058.697641714,-2070.1245806041,-2081.979480632,-1920.0332129301
gdb_44831,O=C1OC2CC12CC#N,3.08679,1.24812,1.01681,5.3238,65.46,-0.2929,-0.0178,0.2751,1124.8841,0.100453,-436.690125,-436.682351,-436.681406,-436.723447,28.004,-1502.9524534811,-1510.517701985,-1518.221002469,-1407.470684041
gdb_31809,CCc1cnc(nc1)N,4.61862,0.99147,0.87985,0.7631,83.7,-0.2184,-0.0257,0.1927,1350.7145,0.149981,-398.205919,-398.197448,-398.196504,-398.239511,31.791,-1801.733333723,-1812.4154194301,-1822.491331443,-1679.574901675
gdb_15078,OCC(C=O)C1CO1,3.11559,1.55515,1.15969,3.3343,60.9,-0.2513,-0.024,0.2272,1018.9517,0.127933,-420.846948,-420.838298,-420.837354,-420.880851,29.797,-1516.7940470031,-1525.586075602,-1534.476623114,-1410.7996192861
gdb_62064,CC(CCC1CC1)C=O,3.50183,0.64949,0.5779,2.8369,87.67,-0.2436,-0.0174,0.2262,1954.8692,0.203598,-388.293215,-388.282594,-388.28165,-388.330578,37.766,-2165.306400742,-2179.0833608371,-2192.124252875,-2012.7551977881
gdb_57437,CC(C)(O)C1NC1C#C,2.61109,1.28345,1.08557,2.7402,81.69,-0.2404,0.0309,0.2713,1210.5091,0.167892,-403.092434,-403.082521,-403.081576,-403.126627,38.002,-1891.0529647831,-1902.607915509,-1913.869192023,-1756.260894038
gdb_71067,CC12OC3=NCC1C23O,2.47532,1.80237,1.53054,3.7743,70.62,-0.2131,-0.0538,0.1593,939.8633,0.121405,-437.743394,-437.735293,-437.734349,-437.775422,31.128,-1536.0366104881,-1545.1737690371,-1554.06368904,-1426.37188263
gdb_68562,OC12CC(C=C1)C2C#C,2.52181,1.64807,1.37323,1.7473,78.29,-0.2338,0.002,0.2358,1000.9724,0.134851,-384.616448,-384.608517,-384.607573,-384.648416,31.881,-1741.656877081,-1751.790519922,-1761.27343593,-1625.8331483881
gdb_101650,OCC(O)CC(O)C#N,4.02162,0.7402,0.64859,3.706,69.23,-0.2815,0.0166,0.2981,1640.6433,0.146115,-476.2198,-476.209983,-476.209039,-476.254953,35.502,-1697.9671904651,-1707.8040215491,-1717.8799335621,-1576.636442788
gdb_127400,CN1CCc2c1cn[nH]2,3.05726,1.62626,1.09819,2.8028,78.99,-0.1803,0.0265,0.2068,1084.145,0.151471,-398.133601,-398.126039,-398.125095,-398.165471,29.246,-1756.353137861,-1767.6056292491,-1777.681541262,-1633.1141353151
gdb_97821,OCC#CC1CC2OC12,5.19718,0.68004,0.65154,2.7981,78.27,-0.2439,0.0299,0.2738,1705.2631,0.134596,-421.742815,-421.733884,-421.73294,-421.779201,31.663,-1684.2774541211,-1693.782960453,-1703.265876461,-1570.970036518
gdb_1521,CCOC(=N)CC,7.45443,1.25944,1.10695,1.2804,65.95,-0.2566,0.039,0.2956,1103.4198,0.158861,-326.998454,-326.98982,-326.988876,-327.031941,30.074,-1639.775770859,-1650.35494509,-1660.432112121,-1522.79491557
gdb_111280,CC1C(CO)C2OC12C,3.10271,1.18317,1.00667,0.7088,78.49,-0.2432,0.0745,0.3177,1261.413,0.180424,-424.192955,-424.183213,-424.182269,-424.227178,36.343,-1966.0591155531,-1978.6099230621,-1990.4648230901,-1824.652472439
gdb_44543,O=C1CC2C3CC3C2O1,3.50851,1.46748,1.37928,4.4874,70.28,-0.2633,0.015,0.2783,973.7289,0.13834,-421.843458,-421.836771,-421.835827,-421.874686,27.024,-1747.4318424081,-1758.345478936,-1767.828394944,-1630.8877333831
gdb_133212,CC1=NOC(F)=CC1=N,3.23451,1.3588,0.96247,1.4179,69.48,-0.2446,-0.0542,0.1903,1122.7671,0.099819,-477.95611,-477.948466,-477.947522,-477.988411,28.598,-1424.3538136861,-1432.0000108511,-1439.703938844,-1328.010474389
gdb_8150,CC12CC(O)CC1O2,3.78527,1.75091,1.56039,2.6733,67.25,-0.2419,0.0778,0.3197,893.8528,0.153396,-384.939491,-384.93173,-384.930786,-384.971118,29.905,-1711.198845239,-1722.3264623361,-1732.403001858,-1590.661268938
gdb_94671,CC12CC1(O)C(O)CC2,2.17278,1.72624,1.32924,2.2919,78.1,-0.2254,0.063,0.2884,1077.4708,0.18228,-424.231879,-424.222849,-424.221905,-424.264767,35.804,-1990.4842758691,-2003.481869786,-2015.336769814,-1848.23990824
gdb_128452,COC(=O)c1nnon1,4.8596,1.07392,0.88446,3.0525,58.15,-0.309,-0.0949,0.2141,1204.0549,0.075861,-505.902643,-505.894738,-505.893794,-505.936402,26.377,-1202.4252156921,-1208.129272502,-1214.647208485,-1119.716391947
gdb_98339,COC(=O)C(N)CC#C,3.28586,0.88332,0.74552,2.1217,75.22,-0.2457,0.0036,0.2493,1518.9468,0.144832,-439.07449,-439.063864,-439.06292,-439.111182,36.585,-1743.4597104381,-1752.78951425,-1762.865426263,-1623.350722784
gdb_90576,CC1CC2C1=CCC2=O,3.40903,1.26653,1.01045,2.631,83.16,-0.2357,-0.0154,0.2203,1202.7858,0.159413,-385.895488,-385.88738,-385.886435,-385.928221,31.398,-1916.4143685271,-1928.2140477631,-1938.882328272,-1787.6997224471
gdb_9866,C#CC#CC1(CC1)O,6.05871,0.92865,0.86186,1.2366,82.21,-0.2329,-0.0225,0.2104,1295.546,0.104655,-345.329703,-345.321545,-345.320601,-345.362262,30.354,-1465.912479738,-1473.237392295,-1480.941947797,-1372.957689041
gdb_52153,O=COCC1C2CC1O2,4.54022,0.81368,0.79304,3.9342,69.96,-0.2513,0.0024,0.2537,1435.786,0.135012,-458.899931,-458.891828,-458.890884,-458.934419,29.232,-1646.1933054021,-1656.2177616771,-1665.700677685,-1531.438852045
gdb_91141,CC1=CC2CC(O)C2C1,2.78111,1.38309,1.22369,1.5584,84.13,-0.2315,0.0232,0.2546,1141.0171,0.183759,-387.098912,-387.09058,-387.089636,-387.131625,33.154,-2043.722139429,-2057.1583621371,-2069.013262165,-1901.6239813971
gdb_35546,C#CC1CC2OCC2O1,2.62415,1.6017,1.45729,1.0278,72.31,-0.2512,0.0342,0.2854,977.657,0.136285,-421.772007,-421.764416,-421.763472,-421.80416,29.399,-1702.595696849,-1712.942065241,-1722.424981249,-1586.6320336491
gdb_17237,CCC12CC3CC1C23,4.31597,1.58593,1.52626,0.2951,78.28,-0.2383,0.0935,0.3318,950.8165,0.178303,-311.825774,-311.818471,-311.817527,-311.857169,29.125,-1912.8494898981,-1926.042866623,-1937.305398155,-1779.307417081
gdb_12631,CN1C=CC(O)C1=O,3.40568,2.0121,1.34727,4.1438,63.86,-0.2191,-0.0217,0.1973,887.8831,0.118615,-399.830336,-399.822426,-399.821482,-399.862721,28.276,-1494.441548914,-1502.809381429,-1511.106932936,-1394.127960174
gdb_23446,ON=C1CC2OCCC12,3.48763,1.18353,1.05267,0.7972,75.12,-0.2457,-0.001,0.2447,1167.7802,0.148376,-439.037868,-439.029986,-439.029042,-439.070639,30.363,-1720.47907584,-1731.530764348,-1741.606676361,-1597.9096253971
gdb_103620,OCC1(O)CC(O)C1=O,2.83743,1.23695,1.04495,1.4193,64.83,-0.2395,-0.0442,0.1954,1164.624,0.133507,-496.088825,-496.079411,-496.078467,-496.123193,34.215,-1628.0501376851,-1637.251302152,-1646.73421816,-1512.9643595761
gdb_19893,N#CC1C2C3CN3C12,4.18947,1.94787,1.62503,3.5383,65.21,-0.2475,0.0109,0.2584,784.6817,0.108284,-341.497656,-341.491415,-341.490471,-341.527938,24.353,-1410.429388976,-1418.9566087771,-1426.661164279,-1315.68557012
gdb_127940,CN=C1NN=CC=C1C,2.42314,1.63875,0.98956,1.0366,86.45,-0.2032,-0.045,0.1582,1186.2846,0.148801,-398.148772,-398.140223,-398.139278,-398.181782,31.964,-1765.8730769,-1776.506216905,-1786.581501409,-1643.349434614
gdb_79840,CN1C2C3CCC1C23C,2.53284,1.68014,1.43081,0.8224,85.52,-0.1912,0.0881,0.2794,1061.3332,0.195639,-367.182748,-367.174444,-367.1735,-367.21495,33.239,-2084.059045458,-2098.401391162,-2110.849287195,-1934.902666194
gdb_27192,OC1=C2C3CC3N2C=C1,3.25294,1.6474,1.23114,1.3773,76.47,-0.185,0.0212,0.2062,992.5601,0.126037,-400.707159,-400.700187,-400.699243,-400.738319,28.062,-1649.9746746361,-1659.8209183551,-1668.710838358,-1540.021292638
gdb_17030,OC1C2NC1C2C#C,4.37077,1.59248,1.34423,2.108,67.71,-0.2557,0.0327,0.2884,905.8493,0.119142,-362.55073,-362.543915,-362.542971,-362.581538,27.04,-1455.662120223,-1464.7177026021,-1473.015254109,-1354.6149734621
gdb_82593,CC1C2OC3C(C)N1C23,2.20331,2.11824,1.59078,0.4547,77.71,-0.207,0.0706,0.2777,959.6913,0.171606,-403.077162,-403.069365,-403.068421,-403.109072,31.063,-1881.4696473351,-1894.352407105,-1905.614311128,-1745.2449735431
gdb_117611,COCC(N)(C#C)C#N,2.32161,1.22442,1.03909,4.0419,75.19,-0.2594,0.0007,0.2601,1231.3492,0.132983,-417.951662,-417.941301,-417.940356,-417.987224,36.38,-1654.455716405,-1663.063257358,-1672.545545857,-1540.27104122
gdb_102639,CCC(CC(C)O)OC,2.08178,0.90451,0.75594,1.4978,86.09,-0.2428,0.0685,0.3113,1694.9101,0.225368,-426.625083,-426.613113,-426.612169,-426.663161,42.546,-2236.5380848771,-2251.2450133101,-2265.471897358,-2070.8085654141
gdb_115833,OCC1CCC2(CC2)C1,4.13374,0.88663,0.80592,1.2774,85.98,-0.2589,0.0779,0.3368,1498.119,0.206728,-388.289443,-388.280205,-388.279261,-388.324297,35.548,-2162.9394367941,-2177.5842418361,-2190.625133874,-2008.8138137591
gdb_126900,CCNc1cn[nH]c1C,3.14548,1.01215,0.77792,2.696,83.66,-0.1846,0.0319,0.2166,1489.0036,0.172022,-399.348905,-399.339267,-399.338323,-399.384074,34.695,-1891.115715683,-1902.8426038751,-1914.104507898,-1756.575903556
gdb_59030,CC(O)C1=CCN2CC12,3.11879,1.17662,1.06286,0.4211,80.72,-0.2208,0.0094,0.2302,1227.9673,0.170881,-403.125624,-403.116792,-403.115847,-403.159359,33.578,-1911.8799884931,-1924.113276448,-1935.374552962,-1776.800518626
gdb_133276,CN=C1N=NON=C1F,2.57204,1.62637,1.00248,2.3567,66.09,-0.2705,-0.1007,0.1698,1069.2723,0.074031,-509.979228,-509.971394,-509.97045,-510.012329,27.613,-1141.65222406,-1147.400834009,-1153.918769992,-1058.565639897
gdb_106476,CNC12CC(C1)OC2=N,2.60172,1.68763,1.27649,3.2844,76.74,-0.2227,0.0313,0.254,1044.8665,0.161189,-419.187541,-419.179658,-419.178714,-419.219697,31.291,-1802.1292919021,-1814.0689056451,-1824.737813663,-1672.436359291
gdb_133620,CC(C)(C)CC(F)(F)F,2.56631,1.03994,1.02563,2.03,67.82,-0.3236,0.0665,0.3901,1290.1918,0.165102,-534.679822,-534.669843,-534.668899,-534.714975,37.376,-1844.874577473,-1856.3874850961,-1867.6493891191,-1710.7426461961
gdb_107218,OCC12CC1N1CC1C2,3.80282,1.2096,1.0867,1.3918,77.94,-0.2261,0.0693,0.2954,1164.4322,0.172203,-403.100195,-403.092117,-403.091173,-403.132742,31.953,-1895.923062132,-1908.629491873,-1919.891395896,-1760.0981115731
gdb_49007,O=CC12CCC1C(=O)O2,3.09581,1.39189,1.12748,2.2122,66.15,-0.2736,-0.0563,0.2172,1055.6479,0.111729,-457.78093,-457.773276,-457.772332,-457.813541,28.073,-1571.8617268071,-1580.3908291351,-1588.687753133,-1469.3004008291
gdb_109907,CCC1C(O)C=CC1=O,2.11431,1.6434,1.00533,3.9502,77.98,-0.2366,-0.0488,0.1878,1192.6321,0.158715,-423.058326,-423.049201,-423.048257,-423.092627,33.668,-1881.9208263061,-1893.08170138,-1903.750609398,-1753.934090666
gdb_88796,CC1NC1C1COC1=O,2.80688,1.35657,1.05947,4.9828,71.91,-0.2572,0.012,0.2692,1159.9182,0.148066,-439.082449,-439.073999,-439.073055,-439.116064,31.053,-1748.454054569,-1759.1493179651,-1769.225229978,-1626.414221722
gdb_122570,OCCOC1CC2OC12,2.93592,1.28746,1.12355,2.9678,71.56,-0.2462,0.0751,0.3213,1148.7286,0.15883,-460.100529,-460.092112,-460.091168,-460.13422,31.7,-1771.7277358701,-1783.332259807,-1794.001167825,-1643.1021960681
gdb_35948,C#CC1OCCCC=C1,3.2982,1.1902,0.91931,1.6927,83.82,-0.2472,-0.0007,0.2465,1274.2315,0.159104,-385.849236,-385.840708,-385.839764,-385.882641,32.867,-1887.3908222591,-1898.926947715,-1909.595855733,-1759.097862227
gdb_80082,CC1C2C=CNC(=O)C12,2.28239,1.78233,1.37133,3.1312,77.75,-0.2107,-0.001,0.2096,1011.4121,0.1499,-401.992718,-401.984866,-401.983922,-402.024952,30.671,-1828.8228972531,-1839.8940385401,-1849.969950553,-1706.1724981491
gdb_119286,CCNC1(CNC1)C#N,2.10488,1.27083,0.9309,3.5469,80.27,-0.2367,0.0263,0.263,1341.6591,0.171492,-399.304619,-399.295105,-399.294161,-399.339308,34.718,-1863.325852109,-1875.130551417,-1886.39245544,-1728.484835662
gdb_48553,O=CC12C3OC1COC23,3.04268,1.4793,1.43009,1.5306,66.09,-0.2373,-0.0321,0.2052,951.2271,0.112651,-457.716817,-457.709902,-457.708958,-457.748497,26.273,-1531.6302422901,-1540.623073769,-1548.9199977671,-1428.484705433
gdb_5582,CNc1cc[nH]c1O,3.28712,1.85297,1.26271,0.3097,67.39,-0.1765,0.0628,0.2393,952.9441,0.131982,-379.939492,-379.931645,-379.930701,-379.971645,29.403,-1550.666982823,-1559.962901149,-1568.853448661,-1443.470247862
gdb_130884,c1c(nc(=O)[nH]n1)C=O,3.88604,1.2321,0.93549,2.124,65.48,-0.268,-0.1233,0.1447,1120.6064,0.078678,-468.837321,-468.830226,-468.829281,-468.869489,25.34,-1298.110925557,-1304.323892166,-1310.84120064,-1214.659758665
gdb_64936,C1CC1C#CC2(CC2)O,4.25622,0.70089,0.65818,1.843,88.61,-0.2275,0.0381,0.2656,1758.7067,0.157805,-385.830917,-385.821529,-385.820585,-385.866595,34.779,-1875.895484888,-1886.8919526041,-1897.560860622,-1749.028852813
gdb_20830,CCc1nc(no1)N,5.9852,1.3044,1.15686,1.9403,63.51,-0.2351,-0.0047,0.2303,1037.252,0.119923,-395.999918,-395.992219,-395.991275,-396.032761,27.719,-1439.980670313,-1448.480279718,-1456.777831225,-1339.594290529
gdb_79255,CC12OC3C(O1)C3C2O,2.45915,2.19097,1.62503,1.3309,65.08,-0.2361,0.0791,0.3152,876.9241,0.136683,-458.953805,-458.946729,-458.945785,-458.984839,29.028,-1679.9997252681,-1690.668633286,-1700.151549294,-1563.077855825
gdb_92047,CC1CC2OC2C=C1C,2.65677,1.44823,1.02656,2.3271,84.23,-0.2341,0.0075,0.2415,1213.3873,0.183024,-387.092227,-387.083639,-387.082695,-387.12527,33.709,-2039.527241764,-2052.8028221681,-2064.657722196,-1897.636161702
gdb_17589,CC12OC1(C)C1CC21,2.74393,2.42859,1.76679,1.8148,71.1,-0.2363,0.0894,0.3257,839.3904,0.152558,-347.763181,-347.755511,-347.754566,-347.79454,29.849,-1737.238586212,-1748.423934137,-1758.49984615,-1616.788861171
gdb_65996,CC1(OCC1=O)C1CO1,2.4123,1.47,1.36523,2.2986,68.58,-0.254,-0.0311,0.2229,1044.5458,0.133216,-458.935862,-458.927146,-458.926201,-458.969468,31.617,-1668.7403312811,-1678.380124539,-1687.862413038,-1553.4324149861
gdb_133081,COc1cccc(c1)F,3.63095,1.10928,0.85431,2.594,75.99,-0.2236,-0.0019,0.2217,1275.488,0.124609,-445.911906,-445.904227,-445.903283,-445.944258,29.333,-1693.8237485381,-1703.2263433941,-1712.116263397,-1584.7576642661
gdb_35595,C#CC1CN=C(O1)C#N,3.98067,1.05475,0.90893,4.8864,71.73,-0.2837,-0.0615,0.2222,1216.8502,0.08882,-415.585472,-415.577538,-415.576594,-415.61889,28.227,-1425.353435523,-1431.9297298431,-1439.0406618311,-1336.5653045861
gdb_21921,C(c1c(nno1)O)O,3.61406,1.92915,1.293,2.5445,52.98,-0.2485,-0.0446,0.2039,855.2525,0.082761,-451.758862,-451.751481,-451.750537,-451.791202,25.741,-1164.6535664551,-1170.686437981,-1177.205001473,-1083.8040518771
gdb_5666,c1coc2c1C=CC2,5.1175,2.13031,1.51829,0.3907,68.72,-0.1976,-0.0043,0.1933,781.7285,0.109835,-345.432255,-345.426553,-345.425609,-345.461824,22.966,-1530.264782706,-1539.1308573671,-1546.835412869,-1435.433740099
gdb_11766,C#CC12CC(C1)CO2,4.65198,1.73576,1.58229,1.8939,71.12,-0.2386,0.0344,0.273,844.6848,0.131161,-346.545252,-346.538666,-346.537722,-346.575649,26.719,-1600.8287972651,-1610.917259458,-1619.80780697,-1493.1463703381
gdb_41841,C1OC2CC3CC1C2C3,2.77338,1.94257,1.69241,1.6554,79.61,-0.2353,0.079,0.3143,918.0218,0.188254,-387.125041,-387.11864,-387.117696,-387.155584,27.745,-2060.1183220901,-2074.7662646771,-2086.621164705,-1916.658469528
gdb_52760,CC#CC(OC=O)C=O,2.90548,0.83539,0.67819,5.8715,73.83,-0.2649,-0.051,0.2139,1610.8278,0.107709,-457.756474,-457.746314,-457.74537,-457.794665,32.856,-1556.5153667031,-1563.471931477,-1571.768855475,-1457.455540945
gdb_88887,OC1CC1N=C1CCO1,4.55206,0.85234,0.77677,4.0661,78.65,-0.2271,0.0148,0.2419,1479.3041,0.147332,-439.056888,-439.048385,-439.047441,-439.090825,31.555,-1732.4142970201,-1743.0763024391,-1753.152214452,-1610.576522071
gdb_36412,N#CCN1CC2CC1C2,4.43476,1.0383,0.98923,4.5644,79.59,-0.2285,0.0278,0.2563,1234.1828,0.161617,-382.050922,-382.043291,-382.042347,-382.083531,29.771,-1853.075492594,-1865.173866114,-1875.842774132,-1723.922845232
gdb_10461,O=CCC1(CO1)C#C,2.94281,1.6162,1.17679,2.7994,64.1,-0.2538,-0.0308,0.223,992.8123,0.103312,-382.484812,-382.476555,-382.475611,-382.518325,28.959,-1426.568920456,-1433.8310821131,-1441.535637615,-1333.9567496731
gdb_89787,CN1CC2(CC2)C1C=O,1.95579,1.63959,1.00956,2.7575,81.06,-0.2227,-0.0263,0.1964,1228.0075,0.168893,-403.113662,-403.104362,-403.103418,-403.148334,33.958,-1904.373725835,-1916.313339578,-1927.575243601,-1769.882231901
gdb_122209,CCC1(CC1)CCOC,2.50625,0.83118,0.70375,1.0413,90.05,-0.2497,0.0807,0.3304,1754.7611,0.22714,-389.473696,-389.462689,-389.461745,-389.510609,39.926,-2278.2172326571,-2293.5290797661,-2307.755963814,-2112.012688881
gdb_13718,CCCOC1CC1C,5.06888,0.86725,0.80514,0.8631,79.93,-0.2397,0.0931,0.3328,1527.908,0.198452,-350.191045,-350.181244,-350.1803,-350.226299,35.041,-2005.04185716,-2018.444194382,-2030.892717924,-1860.29435613
gdb_6519,CC1(O)CC1(O)C#C,3.08784,1.80955,1.41536,1.9582,68.4,-0.2376,0.0373,0.2749,920.4401,0.12607,-383.682917,-383.673914,-383.67297,-383.715538,33.893,-1550.538970987,-1559.110116418,-1568.00066393,-1443.996100404
gdb_56886,CC(C#N)C1CC(C)O1,2.35902,1.33471,1.07352,3.6624,78.84,-0.2586,0.0345,0.2931,1228.052,0.169939,-403.160333,-403.150794,-403.14985,-403.194956,34.769,-1933.660198374,-1945.4498374661,-1956.711741489,-1799.137956499
gdb_33710,N#CC12C=CC3CC1C23,3.77377,1.50885,1.26048,4.5726,77.93,-0.2446,-0.0094,0.2352,982.8999,0.126572,-363.598669,-363.59205,-363.591105,-363.629483,27.072,-1718.572075989,-1728.640457894,-1737.529750388,-1608.657599549
gdb_109901,OCC1C(O)C2CCC12,2.62572,1.41659,1.17961,2.1492,77.27,-0.2391,0.0587,0.2978,1135.1607,0.183883,-424.188863,-424.180375,-424.179431,-424.221823,33.54,-1963.4913487251,-1976.82905252,-1988.683952548,-1821.292161744
gdb_124007,c1c2c(n[nH]1)C=CCN2,3.68001,1.61083,1.14578,1.8494,78.55,-0.1959,-0.0075,0.1885,1012.3994,0.1291,-396.95105,-396.944276,-396.943332,-396.982087,27.153,-1642.143362316,-1652.113225308,-1661.003145311,-1531.752606545
gdb_13906,CC1C([NH3+])C1C([O-])=O,2.92784,1.69472,1.5165,6.4059,64.83,-0.2458,0.0264,0.2721,922.7366,0.143082,-401.023853,-401.015831,-401.014887,-401.056145,29.932,-1615.532588153,-1625.6072451481,-1635.090788665,-1501.789679304
gdb_57682,CC(C)(CCC#C)C#N,2.98616,0.81855,0.75349,3.7331,85.56,-0.271,0.0329,0.3039,1573.1766,0.167907,-366.003409,-365.992806,-365.991861,-366.039201,38.499,-1971.864828821,-1982.9874258461,-1994.24870236,-1838.3321686391
gdb_31328,COc1cc[nH]c1C=O,2.74993,1.3209,0.8974,4.2693,78.82,-0.2116,-0.0337,0.1779,1239.9734,0.12505,-437.930163,-437.92186,-437.920916,-437.963429,30.167,-1653.235838909,-1662.24624064,-1671.136160643,-1544.3479671931
gdb_122559,CCOCC1CC2OC12,4.93967,0.72411,0.69344,1.1194,79.69,-0.2482,0.0896,0.3378,1697.9204,0.181049,-424.177682,-424.168302,-424.167358,-424.212985,33.961,-1956.4751705961,-1969.2531363631,-1981.108036391,-1815.7462372021
gdb_59008,CC(C)C1=NCC(=N)N1,3.66022,1.0359,0.87432,3.7542,82.92,-0.2258,0.0032,0.2289,1377.6716,0.171217,-399.370244,-399.360812,-399.359868,-399.404822,34.841,-1904.5061302341,-1916.3622852801,-1927.624189303,-1769.5954602881
gdb_86793,OC1CC(CC#C)C1O,3.58481,0.92666,0.81329,1.32,77.06,-0.2504,0.0487,0.2991,1413.4477,0.157227,-422.97555,-422.965905,-422.964961,-423.010458,35.775,-1829.9781413221,-1840.8127117161,-1851.481619734,-1702.3723036451
