mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_132837,C#Cc1cncnc1F,3.05553,1.55256,1.02947,1.7909,72.8,-0.2626,-0.064,0.1987,1037.2989,0.078004,-439.657878,-439.650896,-439.649952,-439.68951,25.987,-1374.229022275,-1380.514152419,-1387.032088402,-1291.092864901
gdb_109273,COC1=NCC=CCN1,3.20239,1.26887,0.99266,1.7655,78.14,-0.2108,0.0107,0.2216,1224.061,0.160455,-419.209491,-419.200456,-419.199512,-419.243463,32.945,-1815.9031144521,-1827.119837827,-1837.788745845,-1687.3497381851
gdb_132165,NC1=COC(F)=CC1=N,3.33021,1.33673,0.95471,1.3098,70.11,-0.2056,-0.02,0.1855,1115.662,0.102009,-477.996356,-477.98899,-477.988046,-478.028046,28.843,-1449.6085409,-1457.4291855671,-1465.13311356,-1352.881793604
gdb_26654,Cc1c(c([nH]c1C)O)C,2.20796,1.54805,0.92568,0.5492,84.35,-0.1669,0.0592,0.2262,1285.1258,0.168642,-403.201734,-403.190966,-403.190021,-403.237537,37.953,-1959.6396984831,-1970.6581290141,-1981.919405528,-1825.8579172281
gdb_124444,CC(C)(C)c1conn1,3.11326,1.21181,1.08056,3.6161,76.62,-0.2672,-0.036,0.2312,1194.7925,0.157434,-419.199565,-419.190543,-419.189599,-419.233188,33.991,-1809.6744601181,-1820.8993411101,-1831.568249128,-1680.9020832101
gdb_104543,CCC1(CC#CC)CO1,2.54593,0.88668,0.75551,2.0432,86.7,-0.245,0.054,0.299,1619.5787,0.179563,-387.055487,-387.044741,-387.043797,-387.093117,37.619,-2016.4725611041,-2028.3939770861,-2040.248877114,-1877.4598648251
gdb_22860,C1C(=NO)C(=O)C(=N1)N,3.16156,1.3798,0.96664,0.4999,70.8,-0.2354,-0.0896,0.1457,1126.0666,0.101199,-469.990723,-469.982557,-469.981613,-470.023434,30.254,-1394.029441261,-1401.347451219,-1409.051379212,-1297.548049984
gdb_94047,CC1COC(CC#N)C1,5.01582,0.81682,0.74281,5.6717,79.94,-0.2587,0.0374,0.2961,1536.6274,0.171316,-403.178796,-403.169552,-403.168608,-403.21388,33.419,-1945.245897041,-1957.220651288,-1968.482555311,-1811.012936815
gdb_129935,c1c(c(n[nH]1)NC=O)N,3.22255,1.39094,1.00088,2.5867,71.36,-0.1905,0.0023,0.1929,1111.1712,0.115655,-450.166905,-450.15901,-450.158066,-450.199451,29.763,-1492.314293404,-1500.690911045,-1508.987835043,-1388.991799009
gdb_85358,CC1C=CC(=O)CN1C,2.73882,1.37401,0.96447,3.8163,83.62,-0.2213,-0.0498,0.1715,1238.2343,0.170879,-403.169771,-403.160913,-403.159969,-403.203257,33.592,-1939.5826283161,-1951.7996010371,-1963.06150506,-1804.3469087081
gdb_125577,CC1=NNC(=N)C(N)=C1,3.20243,1.37406,0.96756,1.5269,84.03,-0.189,-0.02,0.169,1188.1072,0.13803,-414.221969,-414.213564,-414.212619,-414.254566,32.531,-1663.200681829,-1673.035002877,-1682.517291376,-1546.795252293
gdb_36515,N#CCC1OCCC=C1,4.03839,1.01074,0.85045,5.1558,78.71,-0.2629,0.0015,0.2643,1332.1051,0.148814,-401.970906,-401.962653,-401.961709,-402.00432,30.76,-1815.135670945,-1825.955181123,-1836.031093136,-1693.225732461
gdb_86836,CC1NC(CC1=O)C#C,2.66433,1.26559,1.07076,2.5254,77.6,-0.2415,-0.021,0.2205,1190.4586,0.146634,-401.937515,-401.928607,-401.927662,-401.97135,33.442,-1794.1825179261,-1804.5910097091,-1814.666294213,-1672.536760731
gdb_87199,NC1CC1([NH3+])CC([O-])=O,3.74066,0.945,0.85877,6.9547,72.36,-0.239,0.0324,0.2714,1365.8061,0.159894,-456.359267,-456.350072,-456.349128,-456.393324,34.818,-1773.213049673,-1784.3287440991,-1794.997652117,-1644.456987999
gdb_43429,N=C1NC(=O)C(=C1)C#C,3.31969,1.29383,0.93098,0.7678,81.45,-0.261,-0.0922,0.1688,1155.5269,0.089614,-415.633848,-415.626162,-415.625217,-415.66614,28.81,-1455.709810907,-1462.441727459,-1469.552031938,-1366.215104836
gdb_60168,CC(C)CC1CC1(C)C,3.10026,0.78558,0.70805,0.0518,97.49,-0.2541,0.0826,0.3367,1796.2912,0.249799,-353.564133,-353.552704,-353.55176,-353.600657,43.043,-2471.3004969391,-2488.1252682471,-2503.538144305,-2291.7369140621
gdb_121141,CCOC1CCC1(C)O,2.80711,0.96393,0.86977,1.0042,83.1,-0.2427,0.0797,0.3224,1493.2572,0.20294,-425.417797,-425.407208,-425.406264,-425.453624,39.034,-2106.8068742171,-2120.6032870911,-2133.644179129,-1953.0357937671
gdb_74148,CC1=CC(=O)OC1(C)C,2.41923,1.47935,1.15456,5.3472,78.53,-0.2589,-0.0334,0.2255,1143.9655,0.157491,-423.100222,-423.091003,-423.090058,-423.13371,34.56,-1908.21094337,-1919.3128325981,-1929.9811131071,-1779.7140429131
gdb_112264,CCC1OC(=N)C1CC,2.47416,1.12742,0.84529,2.6615,84.14,-0.2578,0.0306,0.2884,1455.8469,0.193421,-404.36575,-404.355727,-404.354783,-404.401124,36.485,-2062.218594713,-2075.481624937,-2087.92952097,-1914.796650325
gdb_59817,CC(C)N=COC1CC1,4.26288,0.65951,0.63337,2.6656,87.98,-0.2431,0.0265,0.2696,1890.8225,0.191688,-404.331742,-404.321427,-404.320483,-404.368211,37.482,-2040.878268641,-2053.9580662371,-2066.40596227,-1894.143446608
gdb_116699,COC=NC1CC(=O)C1,8.27279,0.58891,0.57251,5.1688,80.21,-0.2345,-0.0142,0.2203,1896.3464,0.144726,-439.083851,-439.074314,-439.07337,-439.11976,33.178,-1749.333822187,-1759.3469833,-1769.422895313,-1628.733494986
gdb_56808,CC(C#C)C1C(C)C1O,2.25961,1.31803,0.97896,1.2597,84.58,-0.251,0.0488,0.2997,1292.6122,0.179791,-387.042715,-387.032372,-387.031428,-387.07786,38.551,-2008.4580161561,-2020.6323182651,-2032.487218293,-1867.8859600121
gdb_118090,CCCC(C)C1(C)CO1,2.76652,0.87469,0.77879,1.6945,89.14,-0.257,0.0849,0.3419,1643.2092,0.226567,-389.484934,-389.473893,-389.472948,-389.5216,40.691,-2285.2691787991,-2300.5596906021,-2314.785947141,-2118.9096403
gdb_133780,COC1CC1C(F)(F)F,2.52793,1.32808,1.08756,2.3359,58.38,-0.2587,0.0716,0.3303,1117.6819,0.119537,-569.368927,-569.360199,-569.359254,-569.402914,31.574,-1513.7945539831,-1522.53763688,-1531.426929374,-1405.4168470841
gdb_129746,C(=O)Oc1c(onn1)N,3.44706,1.14835,0.88841,4.3202,60.42,-0.2413,-0.0396,0.2017,1186.1824,0.075743,-505.92964,-505.921579,-505.920635,-505.963128,28.236,-1219.366076165,-1224.972241571,-1231.4901775541,-1136.487197481
gdb_27488,CC1=NC(=N)OC(=O)N1,2.10294,1.91861,1.00959,4.6188,68.84,-0.2656,-0.0509,0.2147,1098.6374,0.101644,-470.084607,-470.076748,-470.075803,-470.117627,28.432,-1452.942496217,-1460.453151438,-1468.156451922,-1356.6550052211
gdb_45834,N=C1CC=CCC(=O)O1,2.3158,1.7621,1.07442,3.3493,72.6,-0.2644,-0.0288,0.2357,1079.8874,0.124997,-437.925886,-437.918093,-437.917149,-437.958999,29.176,-1650.5519829161,-1659.8824142371,-1668.77233424,-1541.5681023231
gdb_112687,COC1CN(C)C(=O)C1,2.97707,1.14304,0.94123,3.6398,77.22,-0.2346,0.0372,0.2718,1316.2694,0.170736,-440.323773,-440.314284,-440.31334,-440.358622,33.836,-1899.5444165711,-1911.364803604,-1922.626707627,-1764.907968058
gdb_103618,COC1(C)CC(O)C1=O,2.70983,1.24861,1.0739,2.1937,72.41,-0.2331,-0.034,0.1991,1203.8972,0.155735,-460.151608,-460.141564,-460.140619,-460.186364,36.115,-1803.7802680811,-1814.3638348751,-1825.0321153841,-1675.8230253641
gdb_32345,CNc1c[nH]c(=O)nc1,4.80949,1.01731,0.87607,6.7416,77.11,-0.2088,-0.0544,0.1544,1289.1528,0.126455,-434.114978,-434.10689,-434.105946,-434.148265,29.719,-1608.333804905,-1617.4784935621,-1626.368413565,-1499.098920712
gdb_32187,COc1cccn1C=O,2.60945,1.45157,0.9383,3.9296,75.11,-0.2047,-0.0277,0.177,1194.8596,0.124709,-437.928931,-437.920697,-437.919753,-437.962078,29.948,-1652.4627478211,-1661.5164476731,-1670.406367676,-1543.5002025341
gdb_125262,Cc1cc(noc1=O)O,3.09552,1.42151,0.97999,4.2014,68.12,-0.2533,-0.0771,0.1762,1119.3087,0.100175,-473.845012,-473.837213,-473.836268,-473.877394,29.06,-1463.469587201,-1471.0185204711,-1478.7218209551,-1367.141935629
gdb_133714,CC1NC1CC(F)(F)F,3.35801,0.87353,0.83268,2.7951,61.83,-0.2556,0.072,0.3276,1398.8026,0.131854,-549.500304,-549.491232,-549.490288,-549.535455,32.539,-1583.9638653811,-1593.379637926,-1602.8625539341,-1469.579014825
gdb_131786,c1c(c(n[nH]1)O)CCO,3.29597,0.99318,0.80885,2.0063,70.54,-0.219,0.0258,0.2447,1373.039,0.137076,-455.161441,-455.152552,-455.151608,-455.195723,32.396,-1649.4180741531,-1658.948680845,-1668.431596853,-1534.174163776
gdb_120629,CCC1(O)CC1COC,3.35545,0.75587,0.69008,1.7459,83.94,-0.2494,0.0717,0.3211,1753.3424,0.202675,-425.400796,-425.389796,-425.388852,-425.437406,39.607,-2096.1385937081,-2109.677100383,-2122.717992421,-1942.858852805
gdb_86637,CC1CC(=O)C(O1)C=O,2.16207,1.57216,1.04708,2.1228,69.93,-0.2449,-0.0517,0.1932,1154.8191,0.133655,-458.996233,-458.987531,-458.986587,-459.030123,31.454,-1706.6236771201,-1716.272255504,-1725.755171512,-1591.493973381
gdb_36736,N#CCCC1CCOC1,5.34974,0.67145,0.62425,3.1462,79.45,-0.2598,0.0326,0.2924,1740.7027,0.172254,-403.171951,-403.162802,-403.161857,-403.20747,32.468,-1940.950597936,-1952.9849655381,-1964.246242052,-1806.990604125
gdb_31335,c1nc(c(o1)C=O)CO,2.03449,1.74146,0.95416,2.821,67.31,-0.2575,-0.0682,0.1893,1137.6268,0.101116,-473.855532,-473.847564,-473.84662,-473.888743,28.053,-1470.0709818811,-1477.51386613,-1485.217794123,-1374.26353527
gdb_34625,C1C=CCOC(=N1)C#N,3.57573,1.25085,0.95003,5.6408,75.32,-0.2684,-0.0494,0.219,1170.0504,0.113324,-416.81102,-416.803076,-416.802132,-416.844225,28.602,-1566.544215541,-1574.891340259,-1583.188264257,-1464.251463415
gdb_127119,Cn1ncc(n1)N(C)C,3.90293,1.11334,0.88506,1.0529,81.45,-0.1933,0.0109,0.2042,1332.6124,0.159826,-415.385813,-415.376235,-415.37529,-415.421133,33.218,-1765.671646511,-1776.54700499,-1787.215285499,-1637.60396221
gdb_57604,CC(C)(CC#C)C1CO1,3.31043,0.98852,0.93275,1.6806,84.09,-0.2611,0.0502,0.3113,1353.0495,0.179118,-387.040215,-387.030074,-387.02913,-387.074909,38.16,-2006.8892436561,-2019.1903025831,-2031.045202611,-1866.0341809531
gdb_59608,CC(C)C1COC(=N)O1,3.46733,1.07604,0.8557,4.364,76.96,-0.2516,0.0573,0.3089,1369.3966,0.170866,-440.318831,-440.309665,-440.30872,-440.353053,33.814,-1896.4432670931,-1908.466339533,-1919.727616047,-1761.413370437
gdb_45898,C1C=CCN=COC1=O,2.21002,1.98598,1.35556,2.7144,70.38,-0.2558,-0.0253,0.2306,966.8951,0.125006,-437.907463,-437.899772,-437.898828,-437.939913,28.808,-1638.9913846091,-1648.385821848,-1657.275741851,-1529.591465549
gdb_86527,CC1CC(C1)C(=O)C=O,3.51717,0.95728,0.8465,1.3844,77.2,-0.2475,-0.0925,0.155,1405.3331,0.157091,-423.039548,-423.030128,-423.029184,-423.075014,33.51,-1870.1374623041,-1881.1132222231,-1891.782130241,-1742.8817746491
gdb_25603,c1c(nco1)NCC=O,4.08004,0.98852,0.8287,1.865,67.43,-0.213,-0.0352,0.1778,1303.6008,0.112736,-453.968233,-453.960128,-453.959183,-454.002286,28.692,-1528.520935195,-1536.7664034551,-1545.062699944,-1426.5042870291
gdb_114964,OCC1CN=C(CO)O1,3.64577,0.94866,0.8053,1.7083,69.06,-0.2599,0.0126,0.2725,1404.7896,0.147605,-476.231612,-476.22247,-476.221525,-476.266417,32.572,-1705.379326773,-1715.6397264321,-1725.715010936,-1583.830205964
gdb_125440,Cc1nc(no1)CC=O,4.65294,0.87307,0.78327,3.7618,68.44,-0.2585,-0.036,0.2224,1414.1785,0.110922,-453.968145,-453.959475,-453.958531,-454.003287,29.273,-1528.4657144031,-1536.356640078,-1544.653564076,-1427.132423538
gdb_61658,CC(NC1CCC1)C#N,4.00501,0.80672,0.70304,4.4302,84.39,-0.2347,0.0301,0.2648,1613.9479,0.182631,-383.264945,-383.255324,-383.25438,-383.300204,35.391,-1987.034231387,-1999.660967485,-2011.515867513,-1846.173521103
gdb_50463,N=C1COC(CO1)C=O,4.41267,1.04552,0.87239,0.9607,67.43,-0.2683,-0.0476,0.2207,1253.6686,0.123751,-475.02712,-475.018857,-475.017912,-475.060853,29.517,-1577.4013762591,-1586.436250841,-1595.325543335,-1468.5505275741
gdb_52422,C1CC1CCCOC=O,5.53563,0.5027,0.48072,4.2238,81.27,-0.2759,0.0102,0.2861,2244.2148,0.181223,-424.237604,-424.22759,-424.226646,-424.274651,34.977,-1994.076764894,-2006.4568899551,-2018.311789983,-1854.442207196
gdb_121132,CC1(C)OCC1CCO,3.02308,0.83942,0.78282,1.9977,81.83,-0.2397,0.0757,0.3155,1584.9335,0.203335,-425.412929,-425.40227,-425.401326,-425.449004,38.781,-2103.7521604051,-2117.504647649,-2130.545539687,-1950.136702187
gdb_57373,CC(C)(C)C1(CN1)C=O,1.90789,1.67805,1.21168,2.9757,81.93,-0.2463,-0.0236,0.2227,1162.8161,0.191552,-404.339174,-404.329052,-404.328108,-404.373535,38.593,-2045.5419155291,-2058.7428223621,-2071.190718395,-1897.4843045241
gdb_122656,CCOCC1OCC=C1,3.29981,1.04032,0.85975,2.1905,81.22,-0.2251,0.0107,0.2357,1397.859,0.181622,-424.217189,-424.207681,-424.206736,-424.252832,34.155,-1981.2661686591,-1993.963813274,-2005.818085793,-1840.7505883251
gdb_60395,CC(C)OCC1CC1C,3.59334,0.69634,0.64125,0.9468,91.07,-0.2438,0.0854,0.3292,1901.3232,0.226484,-389.481001,-389.469855,-389.468911,-389.518227,40.545,-2282.801185902,-2298.02580926,-2312.252693308,-2116.793052443
gdb_127469,Cn1nc(c(n1)N)C#N,3.09505,1.33043,0.93666,4.7452,74.12,-0.2343,-0.0365,0.1977,1174.4306,0.102759,-429.070735,-429.062435,-429.061491,-429.104071,29.488,-1420.038434293,-1427.272358045,-1434.976286038,-1323.845069647
gdb_120004,CCCC1C(C)CC1=O,2.47029,1.01565,0.8022,2.6662,86.62,-0.2351,-0.0156,0.2195,1544.3743,0.203837,-388.313765,-388.30344,-388.302496,-388.349745,37.716,-2178.2017106921,-2192.1644134511,-2205.205305489,-2024.7826627911
gdb_128908,c1c(nno1)CCC#N,6.99638,0.72074,0.67843,3.2126,68.18,-0.2885,-0.0546,0.2339,1526.6743,0.100988,-432.86081,-432.852851,-432.851907,-432.894846,27.616,-1449.1837173071,-1456.632249137,-1464.33617713,-1353.789799127
gdb_26175,Cc1cc([nH]c1)C(C)C,3.86286,0.89866,0.87132,1.5995,90.99,-0.1898,0.0538,0.2436,1497.9589,0.194003,-367.267715,-367.25767,-367.256726,-367.302946,37.269,-2137.3766026611,-2150.6264551961,-2163.074351229,-1990.1209481581
gdb_32408,Cc1c(c[nH]c1N)CO,3.09389,1.15125,0.85171,1.13,79.3,-0.1869,0.0605,0.2475,1339.2884,0.159039,-419.235648,-419.225487,-419.224543,-419.271633,36.059,-1832.316867365,-1842.827015606,-1853.495923624,-1705.0266667151
gdb_32657,CCn1cccc1CO,2.09483,1.46951,0.93111,3.3049,82.73,-0.1906,0.0475,0.2381,1290.9151,0.170993,-403.176615,-403.167028,-403.166084,-403.212646,34.566,-1943.8772999121,-1955.6368185721,-1966.898722595,-1810.238590709
gdb_93782,CC1CC(=O)C(C)CO1,2.34845,1.39743,1.07134,1.8593,79.13,-0.2374,-0.0147,0.2227,1221.4869,0.182365,-424.264096,-424.254965,-424.254021,-424.297789,34.633,-2010.7007333221,-2023.6349488301,-2035.4898488581,-1868.9615104381
gdb_103130,CN1C(C=O)C1(C)CO,2.83538,1.12801,1.05643,1.3,78.02,-0.2355,-0.0392,0.1962,1240.1084,0.167974,-440.259345,-440.249113,-440.248169,-440.294336,36.909,-1859.115266719,-1870.469414565,-1881.731318588,-1724.567924484
gdb_62509,CC1(C)C(C)(O)C1(C)O,1.58718,1.58693,1.54674,2.0342,82.35,-0.2218,0.0611,0.2829,1165.2308,0.200906,-425.419371,-425.40796,-425.407016,-425.454259,43.103,-2107.7945733831,-2121.0751738591,-2134.116065897,-1953.434261982
gdb_27781,CC1=CC(C)=CC(=N)O1,2.02248,1.71557,0.939,3.8131,87.13,-0.2037,-0.0345,0.1692,1247.6954,0.147399,-402.004253,-401.995566,-401.994622,-402.037481,32.623,-1836.0612135681,-1846.6083848401,-1856.684296853,-1714.0345584101
gdb_55010,NC(=[NH2+])C1OC1C([O-])=O,2.70935,1.62642,1.3162,2.8319,60.64,-0.2636,-0.0118,0.2518,971.2852,0.11277,-491.093009,-491.08503,-491.084086,-491.125344,30.486,-1470.143145416,-1478.467052301,-1486.7639762991,-1366.792413116
gdb_119259,CCCC1(CC1)OCC,1.8637,1.08178,0.77392,0.9157,89.94,-0.2431,0.0826,0.3257,1639.7414,0.226548,-389.482105,-389.471069,-389.470125,-389.518886,40.37,-2283.4939558381,-2298.7876051861,-2313.014489234,-2117.2065808741
gdb_125396,CC1=CON=C(C)C1=N,2.42035,1.73847,1.02454,0.1069,80.25,-0.2308,-0.0474,0.1834,1138.5386,0.135841,-418.001143,-417.992808,-417.991864,-418.033874,31.56,-1685.5054892341,-1695.384363421,-1704.867279429,-1569.5443360701
gdb_50826,C1CN(C1)C(=O)NC=N,4.14955,0.90017,0.75438,3.339,79.01,-0.2423,0.0072,0.2495,1482.7634,0.149032,-435.295204,-435.286153,-435.285208,-435.329984,31.743,-1721.084622025,-1731.402125003,-1741.477409507,-1599.415646997
gdb_58245,CC(C)C(O)C1CC1O,2.69147,1.0803,0.84858,2.7254,81.77,-0.2514,0.06,0.3114,1437.9981,0.2038,-425.41315,-425.402728,-425.401784,-425.44833,39.555,-2103.890839894,-2117.7920467711,-2130.8329388091,-1949.713761121
gdb_97697,CCC#CC1(CO1)C#N,2.92495,0.82264,0.696,4.3884,80.86,-0.2711,-0.0197,0.2513,1634.3703,0.121823,-400.706548,-400.696972,-400.696027,-400.743766,32.956,-1649.5912666371,-1657.8034769201,-1666.692769414,-1543.4393341611
gdb_109362,CCC1=CNCCC1=O,2.70284,1.32957,0.97044,4.837,84.69,-0.2077,-0.0262,0.1815,1261.6084,0.172563,-403.19678,-403.187918,-403.186974,-403.230419,33.48,-1956.531018897,-1968.7454815821,-1980.007385605,-1821.391308166
gdb_31613,Cn1cc(cc1CO)O,2.36877,1.31237,0.85435,3.1709,76.41,-0.1766,0.0483,0.2249,1313.5613,0.146393,-439.101043,-439.091157,-439.090213,-439.136833,34.787,-1760.121956915,-1769.916117387,-1779.9920294,-1639.446956143
gdb_127007,CCOc1cncnn1,5.24348,0.97312,0.82929,2.4838,74.9,-0.2366,-0.0676,0.169,1353.216,0.125057,-434.079192,-434.071206,-434.070262,-434.112427,28.72,-1585.877767831,-1595.0864624061,-1603.976382409,-1476.6102531701
gdb_30522,CN=C1OC=COC1=N,2.71724,1.6136,1.01883,3.8027,73.93,-0.2319,-0.0433,0.1886,1110.8178,0.111943,-453.944996,-453.936652,-453.935708,-453.979533,29.467,-1513.9395085621,-1522.035002171,-1530.331926169,-1412.226574752
gdb_25166,N=C1NC=NC=C1C#N,3.05795,1.53558,1.02225,7.0078,76.35,-0.2418,-0.0799,0.1619,1056.8908,0.092653,-411.841117,-411.834046,-411.833102,-411.872858,26.353,-1424.897863989,-1432.015071067,-1439.126003055,-1334.697210293
gdb_24817,N=C1N=CNC=C1C#N,3.08241,1.53006,1.0225,8.4229,75.76,-0.2355,-0.0646,0.171,1057.3319,0.092596,-411.837184,-411.829988,-411.829044,-411.869162,26.686,-1422.429871092,-1429.468639545,-1436.579571533,-1332.377937029
gdb_131236,c1c(cn(n1)CC=O)O,4.69562,0.85969,0.7819,2.3076,69.39,-0.2203,-0.0383,0.182,1394.6152,0.111958,-453.957069,-453.948583,-453.947639,-453.991803,29.779,-1521.515424719,-1529.52181205,-1537.818736048,-1419.9261101821
gdb_95489,CC1OCC=CC(=N)O1,2.25091,1.72892,1.03137,3.2493,78.45,-0.246,-0.0325,0.2135,1151.3669,0.1483,-439.102161,-439.093931,-439.092986,-439.135094,31.214,-1760.8235119771,-1771.656827353,-1781.732111857,-1638.3557179921
gdb_52326,C1CCC(C1)CNC=O,4.14043,0.75409,0.69305,3.7262,83.76,-0.2484,0.034,0.2824,1672.0089,0.196037,-404.395861,-404.386307,-404.385363,-404.43293,34.217,-2081.113518212,-2094.670850157,-2107.11874619,-1934.755201579
gdb_86150,CC1OC(C)C(=O)C1C,2.03763,1.69042,1.14668,1.7057,78.07,-0.2416,-0.023,0.2186,1167.8528,0.180833,-424.264421,-424.254775,-424.253831,-424.298722,35.969,-2010.9046737471,-2023.51572212,-2035.370622148,-1869.5469763351
gdb_58246,CC(C)C(O)C1CN1C,2.81129,0.97047,0.89045,1.2958,86.01,-0.2248,0.0674,0.2922,1482.3208,0.214964,-405.517331,-405.506284,-405.50534,-405.553474,40.593,-2156.9944165281,-2171.391983024,-2185.025871067,-1996.684064789
gdb_26303,CC(O)C1=COC(=N)N1,3.90152,1.05295,0.86055,3.7958,72.31,-0.1951,0.0177,0.2128,1313.1389,0.135763,-455.167546,-455.158737,-455.157793,-455.201246,32.969,-1653.2490165981,-1662.82982401,-1672.3127400181,-1537.639895983
gdb_22350,CC1CC(CC1=O)=NO,3.34334,1.06935,0.83703,2.0229,75.99,-0.245,-0.0267,0.2184,1343.2761,0.145984,-439.085359,-439.076377,-439.075433,-439.119385,33.357,-1750.2801057591,-1760.641534367,-1770.71744638,-1628.4981791111
gdb_125459,CC1=NC(OC=N)=NN1,6.98845,0.86551,0.77638,5.7367,71.48,-0.2445,-0.0025,0.242,1414.7156,0.113461,-450.155326,-450.14679,-450.145846,-450.19016,29.219,-1485.048366693,-1493.022751065,-1501.319675063,-1383.16161289
gdb_52872,CC#CC1(CN1)C(C)C,1.98039,1.13426,0.9173,1.8207,91.9,-0.2266,0.0442,0.2707,1459.8556,0.191736,-367.175251,-367.164249,-367.163305,-367.21331,39.139,-2079.354610485,-2092.0039369071,-2104.45183294,-1933.873551434
gdb_113733,CCC1OC1C(O)C#N,3.39124,0.87042,0.77806,4.2178,73.47,-0.2818,0.0002,0.282,1496.3727,0.145196,-439.068814,-439.058865,-439.057921,-439.104963,34.735,-1739.897969354,-1749.6525967591,-1759.728508772,-1619.448244313
gdb_103664,CC1(CO)CC(O1)C#C,2.69679,1.21768,0.99659,2.3115,77.51,-0.2525,0.0175,0.27,1244.2981,0.156786,-422.975232,-422.965749,-422.964805,-423.009642,35.593,-1829.7785934601,-1840.7148203121,-1851.38372833,-1701.860256301
gdb_55533,CC(=O)CC(=O)C1CN1,3.1825,0.99129,0.88067,2.4925,75.3,-0.2562,-0.051,0.2052,1366.5027,0.145705,-439.097273,-439.087731,-439.086787,-439.133351,33.249,-1757.756247985,-1767.7662715531,-1777.842183566,-1637.261969805
gdb_46140,N=C1OCC(CO1)C#N,4.89793,1.02994,0.88088,1.4165,68.4,-0.2694,0.0059,0.2753,1228.5244,0.11411,-453.964651,-453.956778,-453.955834,-453.997724,28.369,-1526.2731979571,-1534.6642483051,-1542.961172303,-1423.6415909711
gdb_58477,CC(O)C1(O)CC1(C)O,2.46474,1.22446,1.13937,3.0214,74.81,-0.2419,0.0555,0.2974,1225.4959,0.178782,-461.348535,-461.338065,-461.337121,-461.383176,39.934,-1927.0111130101,-1939.104466458,-1950.959366486,-1785.610744986
gdb_124476,CC(C)(c1cn[nH]n1)O,3.23789,1.21618,1.09083,1.3288,72.8,-0.2605,-0.0058,0.2547,1163.4516,0.147826,-435.277749,-435.268846,-435.267902,-435.311557,33.208,-1710.13145243,-1720.54182674,-1730.617738753,-1587.852538654
gdb_60238,CC(C)OC1COC1=N,3.05574,1.06243,0.82812,1.9558,77.59,-0.2562,0.0151,0.2713,1411.0117,0.169204,-440.278469,-440.2689,-440.267956,-440.313569,34.859,-1871.115748835,-1882.885935148,-1894.1478391711,-1736.636805081
gdb_121362,CCOC1COCC1O,3.15253,1.03366,0.85085,2.0352,74.92,-0.2463,0.0657,0.312,1410.0358,0.182543,-461.354499,-461.345087,-461.344143,-461.38976,34.554,-1930.7535766861,-1943.5108346561,-1955.365734684,-1789.7422642421
gdb_102734,COC(CN1CC1)C#C,2.82488,1.02111,0.79098,0.4798,82.68,-0.2328,0.0374,0.2702,1466.899,0.168162,-403.06299,-403.052959,-403.052014,-403.098492,36.092,-1872.576589787,-1884.057494451,-1895.318770965,-1738.605928323
gdb_28491,Cc1cc(c(cn1)N)O,3.18202,1.33435,0.94653,2.8805,81.17,-0.1983,0.0018,0.2001,1209.0991,0.137036,-418.07703,-418.06841,-418.067466,-418.11055,32.614,-1733.125264717,-1742.825298839,-1752.308214847,-1617.659216154
gdb_120565,CC1(CC1CCO)C#N,3.73807,0.73149,0.69169,4.3441,81.17,-0.2754,0.0372,0.3126,1662.6477,0.169441,-403.151038,-403.140802,-403.139858,-403.186741,36.526,-1927.8275022191,-1939.1797675381,-1950.441671561,-1793.9829700641
gdb_128346,CNc1cc(on1)C#N,4.75308,0.95253,0.80066,5.6726,74.24,-0.2404,-0.0626,0.1778,1344.4346,0.101583,-432.865261,-432.857093,-432.856149,-432.898586,28.893,-1451.976759866,-1459.294142315,-1466.998070308,-1356.136682787
gdb_29019,c1cncc(c1O)C=O,2.61795,1.5978,0.99222,5.244,73.54,-0.2486,-0.0676,0.181,1094.5773,0.102557,-436.757006,-436.749696,-436.748752,-436.788939,27.288,-1544.92088291,-1552.77729559,-1560.481223583,-1448.5675034691
gdb_116693,COC=NC1C(O)C1O,3.73602,0.75864,0.72722,4.4908,76.28,-0.2192,0.0029,0.2221,1617.5261,0.145081,-476.181123,-476.171316,-476.170371,-476.217187,34.445,-1673.6970248721,-1683.540131046,-1693.61541555,-1552.937937894
